bet_category,last_update,game_time,home_team,away_team,player,point,Odds,best_over_price,best_over_bookmaker,best_under_price,best_under_bookmaker,pct_under,bookmaker_pct
player_rush_or_rec_tds,9/30/2024 13:12,9/30/2024 18:15,Detroit Lions,Seattle Seahawks,Kalif Raymond,1.5,"[{""over_under"": ""Over"", ""price"": 8000, ""Bookmaker"": ""draftkings""}, {""over_under"": ""Over"", ""price"": 7500, ""Bookmaker"": ""betrivers""}, {""over_under"": ""Over"", ""price"": 10000, ""Bookmaker"": ""betmgm""}]",10000,betmgm,0,,0.96009901,0.03
player_reception_yds,9/30/2024 13:12,9/30/2024 18:15,Detroit Lions,Seattle Seahawks,Kenneth Walker III,11.5,"[{""over_under"": ""Over"", ""price"": -120, ""Bookmaker"": ""draftkings""}, {""over_under"": ""Under"", ""price"": -110, ""Bookmaker"": ""draftkings""}, {""over_under"": ""Over"", ""price"": -123, ""Bookmaker"": ""williamhill_us""}, {""over_under"": ""Under"", ""price"": -111, ""Bookmaker"": ""williamhill_us""}, {""over_under"": ""Over"", ""price"": -120, ""Bookmaker"": ""betmgm""}, {""over_under"": ""Under"", ""price"": -110, ""Bookmaker"": ""betmgm""}, {""over_under"": ""Over"", ""price"": -120, ""Bookmaker"": ""bovada""}, {""over_under"": ""Under"", ""price"": -110, ""Bookmaker"": ""bovada""}]",-120,draftkings,-110,draftkings,0.489177489,0.034632035
player_reception_yds,9/30/2024 13:11,9/30/2024 18:15,Detroit Lions,Seattle Seahawks,Kenneth Walker III,12.5,"[{""over_under"": ""Over"", ""price"": -110, ""Bookmaker"": ""fanduel""}, {""over_under"": ""Under"", ""price"": -110, ""Bookmaker"": ""fanduel""}, {""over_under"": ""Over"", ""price"": -121, ""Bookmaker"": ""betrivers""}, {""over_under"": ""Under"", ""price"": -108, ""Bookmaker"": ""betrivers""}, {""over_under"": ""Over"", ""price"": -111, ""Bookmaker"": ""betonlineag""}, {""over_under"": ""Under"", ""price"": -116, ""Bookmaker"": ""betonlineag""}]",-110,fanduel,-108,betrivers,0.497710623,0.021520147
player_reception_yds,9/30/2024 13:11,9/30/2024 18:15,Detroit Lions,Seattle Seahawks,Kenneth Walker III,19.5,"[{""over_under"": ""Over"", ""price"": 195, ""Bookmaker"": ""betrivers""}, {""over_under"": ""Under"", ""price"": -278, ""Bookmaker"": ""betrivers""}]",195,betrivers,-278,betrivers,0.698233342,0.037216393
player_reception_yds,9/30/2024 13:12,9/30/2024 18:15,Detroit Lions,Seattle Seahawks,Kenneth Walker III,24.5,"[{""over_under"": ""Over"", ""price"": 245, ""Bookmaker"": ""draftkings""}]",245,draftkings,0,,0.680144928,0.03
player_reception_yds,9/30/2024 13:12,9/30/2024 18:15,Detroit Lions,Seattle Seahawks,Kenneth Walker III,39.5,"[{""over_under"": ""Over"", ""price"": 650, ""Bookmaker"": ""draftkings""}]",650,draftkings,0,,0.836666667,0.03
player_reception_yds,9/30/2024 13:12,9/30/2024 18:15,Detroit Lions,Seattle Seahawks,Kenneth Walker III,49.5,"[{""over_under"": ""Over"", ""price"": 1200, ""Bookmaker"": ""draftkings""}]",1200,draftkings,0,,0.893076923,0.03
player_receptions,9/30/2024 13:12,9/30/2024 18:15,Detroit Lions,Seattle Seahawks,Kenneth Walker III,2.5,"[{""over_under"": ""Over"", ""price"": 130, ""Bookmaker"": ""draftkings""}, {""over_under"": ""Under"", ""price"": -170, ""Bookmaker"": ""draftkings""}, {""over_under"": ""Over"", ""price"": 133, ""Bookmaker"": ""williamhill_us""}, {""over_under"": ""Under"", ""price"": -184, ""Bookmaker"": ""williamhill_us""}, {""over_under"": ""Over"", ""price"": 136, ""Bookmaker"": ""fanduel""}, {""over_under"": ""Under"", ""price"": -178, ""Bookmaker"": ""fanduel""}, {""over_under"": ""Over"", ""price"": 118, ""Bookmaker"": ""betrivers""}, {""over_under"": ""Under"", ""price"": -155, ""Bookmaker"": ""betrivers""}, {""over_under"": ""Over"", ""price"": 125, ""Bookmaker"": ""betonlineag""}, {""over_under"": ""Under"", ""price"": -164, ""Bookmaker"": ""betonlineag""}, {""over_under"": ""Over"", ""price"": 135, ""Bookmaker"": ""betmgm""}, {""over_under"": ""Under"", ""price"": -185, ""Bookmaker"": ""betmgm""}, {""over_under"": ""Over"", ""price"": 120, ""Bookmaker"": ""bovada""}, {""over_under"": ""Under"", ""price"": -160, ""Bookmaker"": ""bovada""}]",136,fanduel,-155,betrivers,0.592057162,0.015785975
player_receptions,9/30/2024 13:11,9/30/2024 18:15,Detroit Lions,Seattle Seahawks,Kenneth Walker III,3.5,"[{""over_under"": ""Over"", ""price"": 300, ""Bookmaker"": ""betrivers""}, {""over_under"": ""Under"", ""price"": -455, ""Bookmaker"": ""betrivers""}]",300,betrivers,-455,betrivers,0.78490991,0.03490991
player_rush_or_rec_tds,9/30/2024 13:12,9/30/2024 18:15,Detroit Lions,Seattle Seahawks,Kenneth Walker III,0.5,"[{""over_under"": ""Over"", ""price"": 100, ""Bookmaker"": ""draftkings""}, {""over_under"": ""Over"", ""price"": 110, ""Bookmaker"": ""williamhill_us""}, {""over_under"": ""Over"", ""price"": 105, ""Bookmaker"": ""fanduel""}, {""over_under"": ""Over"", ""price"": -105, ""Bookmaker"": ""betrivers""}, {""over_under"": ""Over"", ""price"": 100, ""Bookmaker"": ""betonlineag""}, {""over_under"": ""Over"", ""price"": 110, ""Bookmaker"": ""betmgm""}, {""over_under"": ""Over"", ""price"": 100, ""Bookmaker"": ""bovada""}]",110,williamhill_us,0,,0.493809524,0.03
player_rush_or_rec_tds,9/30/2024 13:12,9/30/2024 18:15,Detroit Lions,Seattle Seahawks,Kenneth Walker III,1.5,"[{""over_under"": ""Over"", ""price"": 650, ""Bookmaker"": ""draftkings""}, {""over_under"": ""Over"", ""price"": 650, ""Bookmaker"": ""fanduel""}, {""over_under"": ""Over"", ""price"": 650, ""Bookmaker"": ""betrivers""}, {""over_under"": ""Over"", ""price"": 800, ""Bookmaker"": ""betmgm""}]",800,betmgm,0,,0.858888889,0.03
player_rush_or_rec_tds,9/30/2024 13:12,9/30/2024 18:15,Detroit Lions,Seattle Seahawks,Kenneth Walker III,2.5,"[{""over_under"": ""Over"", ""price"": 3000, ""Bookmaker"": ""draftkings""}, {""over_under"": ""Over"", ""price"": 3800, ""Bookmaker"": ""fanduel""}, {""over_under"": ""Over"", ""price"": 3000, ""Bookmaker"": ""betrivers""}, {""over_under"": ""Over"", ""price"": 4500, ""Bookmaker"": ""betmgm""}]",4500,betmgm,0,,0.94826087,0.03
player_rush_yds,9/30/2024 13:12,9/30/2024 18:15,Detroit Lions,Seattle Seahawks,Kenneth Walker III,24.5,"[{""over_under"": ""Over"", ""price"": -1100, ""Bookmaker"": ""draftkings""}, {""over_under"": ""Over"", ""price"": -700, ""Bookmaker"": ""fanduel""}, {""over_under"": ""Over"", ""price"": -2500, ""Bookmaker"": ""betmgm""}]",-700,fanduel,0,,0.095,0.03
player_rush_yds,9/30/2024 13:12,9/30/2024 18:15,Detroit Lions,Seattle Seahawks,Kenneth Walker III,25.5,"[{""over_under"": ""Over"", ""price"": -1000, ""Bookmaker"": ""draftkings""}, {""over_under"": ""Under"", ""price"": 650, ""Bookmaker"": ""draftkings""}]",-1000,draftkings,650,draftkings,0.112121212,0.021212121
player_rush_yds,9/30/2024 13:11,9/30/2024 18:15,Detroit Lions,Seattle Seahawks,Kenneth Walker III,34.5,"[{""over_under"": ""Over"", ""price"": -480, ""Bookmaker"": ""betrivers""}, {""over_under"": ""Under"", ""price"": 300, ""Bookmaker"": ""betrivers""}]",-480,betrivers,300,betrivers,0.211206897,0.038793103
player_rush_yds,9/30/2024 13:12,9/30/2024 18:15,Detroit Lions,Seattle Seahawks,Kenneth Walker III,35.5,"[{""over_under"": ""Over"", ""price"": -340, ""Bookmaker"": ""draftkings""}, {""over_under"": ""Under"", ""price"": 260, ""Bookmaker"": ""draftkings""}]",-340,draftkings,260,draftkings,0.252525253,0.025252525
player_rush_yds,9/30/2024 13:12,9/30/2024 18:15,Detroit Lions,Seattle Seahawks,Kenneth Walker III,39.5,"[{""over_under"": ""Over"", ""price"": -240, ""Bookmaker"": ""draftkings""}, {""over_under"": ""Over"", ""price"": -210, ""Bookmaker"": ""fanduel""}]",-210,fanduel,0,,0.292580645,0.03
player_rush_yds,9/30/2024 13:11,9/30/2024 18:15,Detroit Lions,Seattle Seahawks,Kenneth Walker III,44.5,"[{""over_under"": ""Over"", ""price"": -205, ""Bookmaker"": ""betrivers""}, {""over_under"": ""Under"", ""price"": 148, ""Bookmaker"": ""betrivers""}]",-205,betrivers,148,betrivers,0.365547329,0.037678477
player_rush_yds,9/30/2024 13:12,9/30/2024 18:15,Detroit Lions,Seattle Seahawks,Kenneth Walker III,45.5,"[{""over_under"": ""Over"", ""price"": -160, ""Bookmaker"": ""draftkings""}, {""over_under"": ""Under"", ""price"": 125, ""Bookmaker"": ""draftkings""}]",-160,draftkings,125,draftkings,0.414529915,0.02991453
player_rush_yds,9/30/2024 13:11,9/30/2024 18:15,Detroit Lions,Seattle Seahawks,Kenneth Walker III,48.5,"[{""over_under"": ""Over"", ""price"": -114, ""Bookmaker"": ""betonlineag""}, {""over_under"": ""Under"", ""price"": -114, ""Bookmaker"": ""betonlineag""}]",-114,betonlineag,-114,betonlineag,0.5,0.03271028
player_rush_yds,9/30/2024 13:12,9/30/2024 18:15,Detroit Lions,Seattle Seahawks,Kenneth Walker III,49.5,"[{""over_under"": ""Over"", ""price"": -125, ""Bookmaker"": ""draftkings""}, {""over_under"": ""Over"", ""price"": -122, ""Bookmaker"": ""fanduel""}, {""over_under"": ""Over"", ""price"": -143, ""Bookmaker"": ""betrivers""}, {""over_under"": ""Under"", ""price"": 110, ""Bookmaker"": ""betrivers""}, {""over_under"": ""Over"", ""price"": -175, ""Bookmaker"": ""betmgm""}]",-122,fanduel,110,betrivers,0.463320463,0.012870013
player_rush_yds,9/30/2024 13:12,9/30/2024 18:15,Detroit Lions,Seattle Seahawks,Kenneth Walker III,51.5,"[{""over_under"": ""Over"", ""price"": -115, ""Bookmaker"": ""draftkings""}, {""over_under"": ""Under"", ""price"": -115, ""Bookmaker"": ""draftkings""}, {""over_under"": ""Over"", ""price"": -110, ""Bookmaker"": ""fanduel""}, {""over_under"": ""Under"", ""price"": -110, ""Bookmaker"": ""fanduel""}]",-110,fanduel,-110,fanduel,0.5,0.023809524
player_rush_yds,9/30/2024 13:12,9/30/2024 18:15,Detroit Lions,Seattle Seahawks,Kenneth Walker III,52.5,"[{""over_under"": ""Over"", ""price"": -108, ""Bookmaker"": ""williamhill_us""}, {""over_under"": ""Under"", ""price"": -127, ""Bookmaker"": ""williamhill_us""}, {""over_under"": ""Over"", ""price"": -118, ""Bookmaker"": ""betrivers""}, {""over_under"": ""Under"", ""price"": -110, ""Bookmaker"": ""betrivers""}, {""over_under"": ""Over"", ""price"": -115, ""Bookmaker"": ""betmgm""}, {""over_under"": ""Under"", ""price"": -115, ""Bookmaker"": ""betmgm""}, {""over_under"": ""Over"", ""price"": 100, ""Bookmaker"": ""bovada""}, {""over_under"": ""Under"", ""price"": -130, ""Bookmaker"": ""bovada""}]",100,bovada,-110,betrivers,0.511904762,0.011904762
player_rush_yds,9/30/2024 13:11,9/30/2024 18:15,Detroit Lions,Seattle Seahawks,Kenneth Walker III,54.5,"[{""over_under"": ""Over"", ""price"": -104, ""Bookmaker"": ""betrivers""}, {""over_under"": ""Under"", ""price"": -125, ""Bookmaker"": ""betrivers""}]",-104,betrivers,-125,betrivers,0.522875817,0.032679739
player_rush_yds,9/30/2024 13:12,9/30/2024 18:15,Detroit Lions,Seattle Seahawks,Kenneth Walker III,55.5,"[{""over_under"": ""Over"", ""price"": 115, ""Bookmaker"": ""draftkings""}, {""over_under"": ""Under"", ""price"": -145, ""Bookmaker"": ""draftkings""}]",115,draftkings,-145,draftkings,0.563360228,0.028476507
player_rush_yds,9/30/2024 13:12,9/30/2024 18:15,Detroit Lions,Seattle Seahawks,Kenneth Walker III,59.5,"[{""over_under"": ""Over"", ""price"": 140, ""Bookmaker"": ""draftkings""}, {""over_under"": ""Over"", ""price"": 134, ""Bookmaker"": ""fanduel""}, {""over_under"": ""Over"", ""price"": 128, ""Bookmaker"": ""betrivers""}, {""over_under"": ""Under"", ""price"": -175, ""Bookmaker"": ""betrivers""}]",140,draftkings,-175,betrivers,0.609848485,0.026515152
player_rush_yds,9/30/2024 13:11,9/30/2024 18:15,Detroit Lions,Seattle Seahawks,Kenneth Walker III,64.5,"[{""over_under"": ""Over"", ""price"": 170, ""Bookmaker"": ""betrivers""}, {""over_under"": ""Under"", ""price"": -235, ""Bookmaker"": ""betrivers""}]",170,betrivers,-235,betrivers,0.665561083,0.035931454
player_rush_yds,9/30/2024 13:12,9/30/2024 18:15,Detroit Lions,Seattle Seahawks,Kenneth Walker III,65.5,"[{""over_under"": ""Over"", ""price"": 190, ""Bookmaker"": ""draftkings""}, {""over_under"": ""Under"", ""price"": -245, ""Bookmaker"": ""draftkings""}]",190,draftkings,-245,draftkings,0.682658671,0.027486257
player_rush_yds,9/30/2024 13:12,9/30/2024 18:15,Detroit Lions,Seattle Seahawks,Kenneth Walker III,69.5,"[{""over_under"": ""Over"", ""price"": 230, ""Bookmaker"": ""draftkings""}, {""over_under"": ""Over"", ""price"": 210, ""Bookmaker"": ""fanduel""}, {""over_under"": ""Over"", ""price"": 215, ""Bookmaker"": ""betrivers""}, {""over_under"": ""Under"", ""price"": -315, ""Bookmaker"": ""betrivers""}]",230,draftkings,-315,betrivers,0.728002921,0.031033224
player_rush_yds,9/30/2024 13:11,9/30/2024 18:15,Detroit Lions,Seattle Seahawks,Kenneth Walker III,74.5,"[{""over_under"": ""Over"", ""price"": 280, ""Bookmaker"": ""betrivers""}, {""over_under"": ""Under"", ""price"": -435, ""Bookmaker"": ""betrivers""}, {""over_under"": ""Over"", ""price"": 225, ""Bookmaker"": ""betmgm""}]",280,betrivers,-435,betrivers,0.774963109,0.038121003
player_rush_yds,9/30/2024 13:12,9/30/2024 18:15,Detroit Lions,Seattle Seahawks,Kenneth Walker III,79.5,"[{""over_under"": ""Over"", ""price"": 380, ""Bookmaker"": ""draftkings""}, {""over_under"": ""Over"", ""price"": 310, ""Bookmaker"": ""fanduel""}]",380,draftkings,0,,0.761666667,0.03
player_rush_yds,9/30/2024 13:12,9/30/2024 18:15,Detroit Lions,Seattle Seahawks,Kenneth Walker III,80.5,"[{""over_under"": ""Over"", ""price"": 425, ""Bookmaker"": ""draftkings""}, {""over_under"": ""Under"", ""price"": -600, ""Bookmaker"": ""draftkings""}]",425,draftkings,-600,draftkings,0.833333333,0.023809524
player_rush_yds,9/30/2024 13:12,9/30/2024 18:15,Detroit Lions,Seattle Seahawks,Kenneth Walker III,89.5,"[{""over_under"": ""Over"", ""price"": 600, ""Bookmaker"": ""draftkings""}, {""over_under"": ""Over"", ""price"": 470, ""Bookmaker"": ""fanduel""}]",600,draftkings,0,,0.827142857,0.03
player_rush_yds,9/30/2024 13:12,9/30/2024 18:15,Detroit Lions,Seattle Seahawks,Kenneth Walker III,99.5,"[{""over_under"": ""Over"", ""price"": 1000, ""Bookmaker"": ""draftkings""}, {""over_under"": ""Over"", ""price"": 680, ""Bookmaker"": ""fanduel""}, {""over_under"": ""Over"", ""price"": 550, ""Bookmaker"": ""betmgm""}]",1000,draftkings,0,,0.879090909,0.03
player_rush_yds,9/30/2024 13:11,9/30/2024 18:15,Detroit Lions,Seattle Seahawks,Kenneth Walker III,109.5,"[{""over_under"": ""Over"", ""price"": 980, ""Bookmaker"": ""fanduel""}]",980,fanduel,0,,0.877407407,0.03
player_rush_yds,9/30/2024 13:11,9/30/2024 18:15,Detroit Lions,Seattle Seahawks,Kenneth Walker III,124.5,"[{""over_under"": ""Over"", ""price"": 1500, ""Bookmaker"": ""fanduel""}]",1500,fanduel,0,,0.9075,0.03
player_rush_or_rec_tds,9/30/2024 13:12,9/30/2024 18:15,Detroit Lions,Seattle Seahawks,Kenny McIntosh,0.5,"[{""over_under"": ""Over"", ""price"": 2000, ""Bookmaker"": ""draftkings""}, {""over_under"": ""Over"", ""price"": 2200, ""Bookmaker"": ""fanduel""}, {""over_under"": ""Over"", ""price"": 1150, ""Bookmaker"": ""betrivers""}, {""over_under"": ""Over"", ""price"": 1700, ""Bookmaker"": ""betonlineag""}, {""over_under"": ""Over"", ""price"": 500, ""Bookmaker"": ""betmgm""}, {""over_under"": ""Over"", ""price"": 2000, ""Bookmaker"": ""bovada""}]",2200,fanduel,0,,0.926521739,0.03
